image_id,kind,class_name,score,iou,box
002506,localization,chair,0.948665,0.105284,"[13.276263, 65.257301, 185.226334, 482.820526]"
002506,false_positive,chair,0.638224,0.0,"[43.648376, 66.084099, 261.835907, 294.697937]"
002507,missed,motorbike,,0.0,"[460.0, 1.0, 500.0, 84.0]"
002510,false_positive,sofa,0.908358,0.0,"[8.814812, 128.402252, 188.370972, 278.593811]"
002510,missed,chair,,0.0,"[2.0, 126.0, 177.0, 271.0]"
002510,missed,chair,,0.0,"[177.0, 101.0, 220.0, 183.0]"
002510,missed,diningtable,,0.0,"[159.0, 101.0, 277.0, 160.0]"
002510,missed,pottedplant,,0.0,"[142.0, 3.0, 174.0, 103.0]"
002515,missed,person,,0.0,"[32.0, 105.0, 64.0, 190.0]"
002516,localization,person,0.863541,0.489121,"[323.463409, 141.820633, 433.302612, 331.682526]"
002516,missed,person,,0.0,"[327.0, 139.0, 499.0, 375.0]"
002516,missed,person,,0.0,"[277.0, 31.0, 302.0, 89.0]"
002516,missed,person,,0.0,"[284.0, 43.0, 319.0, 102.0]"
002530,false_positive,bus,0.647118,0.0,"[3.861108, 128.87442, 228.996826, 289.907227]"
002531,missed,person,,0.0,"[343.0, 45.0, 378.0, 89.0]"
002532,missed,car,,0.0,"[110.0, 174.0, 157.0, 205.0]"
002532,missed,car,,0.0,"[67.0, 171.0, 114.0, 203.0]"
002536,missed,diningtable,,0.0,"[2.0, 135.0, 489.0, 330.0]"
002536,missed,bottle,,0.0,"[245.0, 116.0, 266.0, 180.0]"
002538,missed,bottle,,0.0,"[199.0, 225.0, 231.0, 328.0]"
002538,missed,person,,0.0,"[119.0, 41.0, 274.0, 290.0]"
002543,missed,car,,0.0,"[237.0, 251.0, 302.0, 300.0]"
002551,missed,person,,0.0,"[454.0, 7.0, 500.0, 223.0]"
002552,missed,cat,,0.0,"[101.0, 240.0, 170.0, 348.0]"
002557,false_positive,diningtable,0.568986,0.0,"[49.323589, 153.597443, 387.162415, 349.971527]"
002557,missed,pottedplant,,0.0,"[420.0, 75.0, 466.0, 172.0]"
002557,missed,pottedplant,,0.0,"[280.0, 64.0, 342.0, 112.0]"
002557,missed,pottedplant,,0.0,"[329.0, 45.0, 410.0, 113.0]"
002557,missed,pottedplant,,0.0,"[195.0, 1.0, 261.0, 108.0]"
002557,missed,pottedplant,,0.0,"[117.0, 2.0, 212.0, 114.0]"
002557,missed,pottedplant,,0.0,"[99.0, 86.0, 146.0, 123.0]"
002557,missed,pottedplant,,0.0,"[62.0, 88.0, 103.0, 128.0]"
002557,missed,pottedplant,,0.0,"[37.0, 0.0, 105.0, 70.0]"
002557,missed,pottedplant,,0.0,"[24.0, 142.0, 94.0, 245.0]"
002557,missed,pottedplant,,0.0,"[168.0, 176.0, 224.0, 230.0]"
002557,missed,pottedplant,,0.0,"[132.0, 172.0, 182.0, 215.0]"
002557,missed,pottedplant,,0.0,"[85.0, 183.0, 143.0, 234.0]"
002557,missed,pottedplant,,0.0,"[227.0, 187.0, 291.0, 238.0]"
002557,missed,pottedplant,,0.0,"[276.0, 150.0, 345.0, 222.0]"
002560,false_positive,bottle,0.618954,0.0,"[127.79705, 54.195583, 267.18576, 443.008698]"
002562,localization,person,0.763847,0.334635,"[125.735306, 48.148254, 233.615158, 280.996735]"
002562,localization,person,0.731054,0.202078,"[157.5672, 48.854122, 205.568298, 274.838989]"
002568,missed,motorbike,,0.0,"[2.0, 11.0, 120.0, 140.0]"
002573,localization,horse,0.793221,0.277153,"[119.575745, 139.68663, 216.757584, 278.08139]"
002573,missed,horse,,0.0,"[254.0, 139.0, 316.0, 178.0]"
002573,missed,horse,,0.0,"[301.0, 134.0, 369.0, 179.0]"
002573,missed,person,,0.0,"[369.0, 120.0, 402.0, 174.0]"
002573,missed,person,,0.0,"[174.0, 116.0, 206.0, 230.0]"
002573,missed,person,,0.0,"[88.0, 127.0, 108.0, 162.0]"
002575,missed,bottle,,0.0,"[414.0, 280.0, 436.0, 355.0]"
002575,missed,bottle,,0.0,"[433.0, 310.0, 459.0, 380.0]"
002575,missed,bottle,,0.0,"[315.0, 313.0, 364.0, 380.0]"
002580,false_positive,car,0.558957,0.0,"[35.481888, 223.18605, 339.843842, 324.859863]"
002580,missed,boat,,0.0,"[133.0, 24.0, 166.0, 143.0]"
002580,missed,boat,,0.0,"[53.0, 214.0, 324.0, 330.0]"
002581,missed,chair,,0.0,"[452.0, 183.0, 500.0, 314.0]"
002582,missed,person,,0.0,"[360.0, 270.0, 375.0, 372.0]"
002582,missed,person,,0.0,"[329.0, 297.0, 347.0, 364.0]"
002582,missed,person,,0.0,"[319.0, 273.0, 344.0, 351.0]"
002582,missed,person,,0.0,"[24.0, 286.0, 40.0, 317.0]"
002583,missed,aeroplane,,0.0,"[1.0, 0.0, 500.0, 254.0]"
002587,false_positive,person,0.818958,0.0,"[15.72236, 42.749996, 112.115532, 281.975586]"
002587,false_positive,person,0.78044,0.0,"[445.534546, 88.827156, 498.852386, 268.958008]"
002587,false_positive,person,0.611284,0.0,"[40.498558, 42.268814, 110.321854, 205.385223]"
002587,missed,dog,,0.0,"[0.0, 53.0, 107.0, 289.0]"
002587,missed,dog,,0.0,"[91.0, 88.0, 327.0, 263.0]"
002587,missed,dog,,0.0,"[359.0, 47.0, 500.0, 177.0]"
002587,missed,dog,,0.0,"[434.0, 87.0, 500.0, 291.0]"
002591,missed,person,,0.0,"[186.0, 1.0, 275.0, 110.0]"
002592,false_positive,person,0.566209,0.0,"[191.595078, 24.895718, 401.480774, 288.811279]"
002596,missed,person,,0.0,"[181.0, 121.0, 240.0, 264.0]"
002596,missed,horse,,0.0,"[107.0, 151.0, 266.0, 412.0]"
002597,false_positive,dog,0.781783,0.0,"[67.074142, 148.716431, 399.816589, 323.849457]"
002602,missed,car,,0.0,"[88.0, 0.0, 490.0, 61.0]"
002602,missed,motorbike,,0.0,"[176.0, 53.0, 401.0, 293.0]"
002604,missed,chair,,0.0,"[234.0, 127.0, 492.0, 317.0]"
002604,missed,pottedplant,,0.0,"[349.0, 1.0, 500.0, 266.0]"
002607,false_positive,person,0.554898,0.0,"[301.326782, 148.218018, 345.626953, 194.047943]"
002607,false_positive,motorbike,0.508816,0.0,"[170.685913, 122.848579, 313.596313, 195.353958]"
002610,localization,car,0.780333,0.495343,"[2.701656, 230.021896, 131.882568, 329.884186]"
002610,missed,car,,0.0,"[0.0, 240.0, 213.0, 344.0]"
002614,localization,person,0.890526,0.498602,"[367.691254, 128.422485, 444.055267, 291.354706]"
002614,localization,person,0.746469,0.412028,"[3.04147, 178.373978, 86.784187, 325.204834]"
002614,localization,person,0.711012,0.457618,"[341.925781, 145.783569, 390.456604, 253.822876]"
002614,missed,person,,0.0,"[310.0, 149.0, 369.0, 241.0]"
002614,missed,person,,0.0,"[373.0, 90.0, 500.0, 245.0]"
002614,missed,person,,0.0,"[147.0, 169.0, 203.0, 241.0]"
002614,missed,person,,0.0,"[89.0, 168.0, 126.0, 224.0]"
002614,missed,person,,0.0,"[0.0, 180.0, 192.0, 333.0]"
002617,localization,chair,0.831029,0.491435,"[12.874115, 128.126877, 98.438278, 245.365982]"
002617,missed,chair,,0.0,"[45.0, 133.0, 125.0, 232.0]"
002617,missed,chair,,0.0,"[12.0, 128.0, 67.0, 220.0]"
002620,false_positive,person,0.936359,0.0,"[33.030396, 47.158985, 333.0, 499.999969]"
002620,false_positive,dog,0.625283,0.0,"[32.325794, 225.971786, 301.486847, 485.056274]"
002622,localization,car,0.882997,0.498884,"[229.721634, 290.461395, 308.426086, 333.0]"
002622,localization,car,0.561059,0.273302,"[168.544891, 290.930786, 326.230164, 333.0]"
002622,missed,car,,0.0,"[262.0, 293.0, 311.0, 330.0]"
002622,missed,car,,0.0,"[222.0, 297.0, 270.0, 330.0]"
002622,missed,car,,0.0,"[187.0, 300.0, 228.0, 330.0]"
002622,missed,car,,0.0,"[155.0, 307.0, 190.0, 330.0]"
002622,missed,car,,0.0,"[9.0, 309.0, 75.0, 333.0]"
002623,false_positive,horse,0.598805,0.0,"[0.0, 0.105196, 388.215973, 375.0]"
002626,false_positive,person,0.593985,0.0,"[39.894913, 293.427368, 73.705742, 416.923553]"
002626,false_positive,person,0.566818,0.0,"[257.997955, 287.096222, 329.760071, 455.608673]"
002626,localization,person,0.501478,0.2025,"[116.727325, 275.702026, 154.421417, 354.608612]"
002626,missed,person,,0.0,"[91.0, 274.0, 132.0, 376.0]"
002628,missed,boat,,0.0,"[63.0, 167.0, 121.0, 267.0]"
002629,false_positive,bird,0.817367,0.0,"[186.103668, 166.514618, 340.461487, 300.983673]"
002629,missed,aeroplane,,0.0,"[249.0, 167.0, 339.0, 197.0]"
002630,missed,bird,,0.0,"[419.0, 98.0, 500.0, 182.0]"
002631,false_positive,motorbike,0.974454,0.0,"[34.476166, 164.10257, 330.601257, 446.658508]"
002631,missed,person,,0.0,"[10.0, 132.0, 207.0, 429.0]"
002631,missed,bicycle,,0.0,"[70.0, 203.0, 309.0, 429.0]"
002631,missed,bicycle,,0.0,"[172.0, 127.0, 333.0, 341.0]"
002638,missed,tvmonitor,,0.0,"[216.0, 77.0, 297.0, 146.0]"
002638,missed,tvmonitor,,0.0,"[128.0, 78.0, 221.0, 167.0]"
002639,false_positive,diningtable,0.744278,0.0,"[19.834223, 230.947571, 439.202606, 356.638214]"
002639,missed,person,,0.0,"[184.0, 155.0, 242.0, 301.0]"
002644,false_positive,pottedplant,0.967029,0.0,"[8.452698, 211.352768, 130.449265, 328.601807]"
002644,missed,chair,,0.0,"[147.0, 196.0, 267.0, 346.0]"
002650,false_positive,diningtable,0.792279,0.0,"[208.593918, 203.0578, 500.0, 350.889465]"
002650,false_positive,sofa,0.556818,0.0,"[385.255768, 142.80748, 500.0, 217.050125]"
002650,missed,sofa,,0.0,"[0.0, 133.0, 159.0, 363.0]"
002656,missed,bottle,,0.0,"[181.0, 195.0, 197.0, 248.0]"
002660,false_positive,diningtable,0.659095,0.0,"[0.0, 208.296494, 333.309326, 361.012665]"
002663,missed,chair,,0.0,"[285.0, 5.0, 498.0, 270.0]"
002665,missed,aeroplane,,0.0,"[244.0, 106.0, 500.0, 209.0]"
002673,false_positive,person,0.77605,0.0,"[23.325817, 82.742393, 314.32254, 375.0]"
002673,false_positive,person,0.532534,0.0,"[1.684905, 123.236786, 196.443695, 351.307831]"
002674,missed,diningtable,,0.0,"[238.0, 324.0, 386.0, 375.0]"
002674,missed,chair,,0.0,"[121.0, 275.0, 164.0, 331.0]"
002676,missed,cow,,0.0,"[425.0, 272.0, 458.0, 296.0]"
002676,missed,cow,,0.0,"[381.0, 270.0, 418.0, 300.0]"
002676,missed,cow,,0.0,"[347.0, 243.0, 384.0, 296.0]"
002676,missed,cow,,0.0,"[285.0, 251.0, 337.0, 304.0]"
002676,missed,cow,,0.0,"[244.0, 247.0, 286.0, 299.0]"
002676,missed,cow,,0.0,"[203.0, 251.0, 256.0, 308.0]"
002685,missed,bird,,0.0,"[199.0, 70.0, 233.0, 110.0]"
002685,missed,bird,,0.0,"[182.0, 83.0, 260.0, 173.0]"
002685,missed,bird,,0.0,"[421.0, 165.0, 500.0, 305.0]"
002685,missed,bird,,0.0,"[147.0, 60.0, 173.0, 102.0]"
002685,missed,bird,,0.0,"[40.0, 54.0, 65.0, 105.0]"
002685,missed,bird,,0.0,"[81.0, 170.0, 308.0, 375.0]"
002685,missed,bird,,0.0,"[0.0, 127.0, 125.0, 259.0]"
002685,missed,bird,,0.0,"[21.0, 112.0, 136.0, 172.0]"
002686,missed,person,,0.0,"[253.0, 136.0, 325.0, 227.0]"
002687,localization,person,0.850859,0.480786,"[14.797068, 80.763962, 233.375763, 375.0]"
002687,missed,person,,0.0,"[11.0, 168.0, 166.0, 375.0]"
002692,missed,person,,0.0,"[225.0, 187.0, 296.0, 291.0]"
002692,missed,person,,0.0,"[230.0, 222.0, 270.0, 268.0]"
002694,localization,cat,0.976284,0.447569,"[40.18198, 34.074409, 269.213776, 334.945404]"
002698,missed,bicycle,,0.0,"[105.0, 1.0, 472.0, 253.0]"
002701,false_positive,person,0.603375,0.0,"[93.875862, 255.507767, 112.070686, 310.01709]"
002701,false_positive,person,0.518432,0.0,"[106.544022, 253.196182, 138.510849, 311.366577]"
002701,missed,person,,0.0,"[6.0, 266.0, 28.0, 321.0]"
002703,false_positive,person,0.926789,0.0,"[108.644226, 259.336151, 219.466553, 375.0]"
002703,localization,car,0.741979,0.430091,"[113.783501, 200.009644, 254.492966, 237.552231]"
002703,missed,aeroplane,,0.0,"[101.0, 175.0, 188.0, 234.0]"
002703,missed,car,,0.0,"[180.0, 203.0, 251.0, 235.0]"
002705,localization,person,0.633752,0.411499,"[404.175201, 28.734461, 500.0, 267.247284]"
002705,false_positive,chair,0.557356,0.0,"[391.705139, 88.793289, 500.0, 319.718048]"
002705,missed,bottle,,0.0,"[326.0, 283.0, 367.0, 375.0]"
002705,missed,person,,0.0,"[445.0, 35.0, 500.0, 206.0]"
002708,missed,pottedplant,,0.0,"[253.0, 68.0, 362.0, 194.0]"
002711,false_positive,person,0.569699,0.0,"[13.016624, 99.884186, 100.845032, 268.024445]"
002711,missed,bottle,,0.0,"[0.0, 247.0, 64.0, 375.0]"
002712,missed,bottle,,0.0,"[239.0, 211.0, 290.0, 372.0]"
002716,missed,bus,,0.0,"[2.0, 126.0, 293.0, 248.0]"
002716,missed,bus,,0.0,"[7.0, 108.0, 316.0, 218.0]"
002716,missed,bus,,0.0,"[106.0, 48.0, 404.0, 159.0]"
002719,false_positive,aeroplane,0.792518,0.0,"[46.593857, 89.520889, 495.7612, 331.65509]"
002719,missed,person,,0.0,"[157.0, 129.0, 188.0, 168.0]"
002719,missed,person,,0.0,"[182.0, 107.0, 206.0, 136.0]"
002719,missed,person,,0.0,"[143.0, 106.0, 167.0, 132.0]"
002719,missed,person,,0.0,"[86.0, 125.0, 122.0, 150.0]"
002724,false_positive,tvmonitor,0.517669,0.0,"[80.644974, 188.178528, 169.842484, 250.438278]"
002724,missed,diningtable,,0.0,"[42.0, 212.0, 387.0, 375.0]"
002724,missed,chair,,0.0,"[182.0, 232.0, 352.0, 374.0]"
002726,false_positive,horse,0.551956,0.0,"[213.047165, 215.895401, 306.845734, 375.0]"
002726,missed,person,,0.0,"[242.0, 298.0, 301.0, 375.0]"
002726,missed,person,,0.0,"[201.0, 163.0, 302.0, 375.0]"
002728,missed,train,,0.0,"[263.0, 169.0, 376.0, 236.0]"
002729,localization,person,0.836299,0.395564,"[402.314575, 46.16893, 456.404327, 244.960693]"
002729,false_positive,person,0.608378,0.0,"[386.763947, 40.120689, 471.173889, 168.948029]"
002739,false_positive,bicycle,0.940223,0.0,"[156.320206, 213.715912, 231.230225, 333.276794]"
002739,missed,motorbike,,0.0,"[161.0, 233.0, 232.0, 324.0]"
002739,missed,person,,0.0,"[360.0, 24.0, 383.0, 78.0]"
002743,localization,pottedplant,0.638503,0.41333,"[261.763916, 62.932957, 470.575867, 255.508163]"
002743,missed,bottle,,0.0,"[449.0, 87.0, 496.0, 216.0]"
002743,missed,pottedplant,,0.0,"[357.0, 113.0, 409.0, 223.0]"
002743,missed,pottedplant,,0.0,"[159.0, 7.0, 444.0, 229.0]"
002743,missed,pottedplant,,0.0,"[121.0, 93.0, 261.0, 223.0]"
002743,missed,bottle,,0.0,"[95.0, 215.0, 162.0, 344.0]"
002743,missed,pottedplant,,0.0,"[25.0, 92.0, 189.0, 229.0]"
002748,false_positive,car,0.977779,0.0,"[107.840813, 41.002983, 482.164612, 375.0]"
002748,missed,person,,0.0,"[30.0, 172.0, 41.0, 199.0]"
002750,false_positive,person,0.558725,0.0,"[168.353241, 76.29213, 235.168839, 375.0]"
002750,false_positive,person,0.507051,0.0,"[197.687897, 82.535088, 264.546448, 375.0]"
002752,missed,sofa,,0.0,"[191.0, 181.0, 341.0, 270.0]"
002752,missed,sofa,,0.0,"[142.0, 201.0, 201.0, 344.0]"
002753,missed,pottedplant,,0.0,"[248.0, 161.0, 317.0, 252.0]"
002756,missed,train,,0.0,"[0.0, 0.0, 231.0, 500.0]"
002756,missed,person,,0.0,"[159.0, 184.0, 188.0, 257.0]"
002758,missed,car,,0.0,"[277.0, 169.0, 330.0, 230.0]"
002758,missed,car,,0.0,"[327.0, 170.0, 381.0, 223.0]"
002758,missed,car,,0.0,"[178.0, 172.0, 264.0, 238.0]"
002758,missed,car,,0.0,"[24.0, 162.0, 168.0, 252.0]"
002768,missed,dog,,0.0,"[263.0, 198.0, 357.0, 290.0]"
002769,localization,aeroplane,0.969915,0.489638,"[53.234852, 111.658981, 447.511902, 252.83403]"
002769,missed,aeroplane,,0.0,"[5.0, 44.0, 495.0, 276.0]"
002770,false_positive,dog,0.544656,0.0,"[66.934059, 177.881256, 180.650787, 257.85498]"
002773,missed,bottle,,0.0,"[459.0, 215.0, 475.0, 276.0]"
002773,missed,bottle,,0.0,"[474.0, 215.0, 493.0, 273.0]"
002773,missed,bottle,,0.0,"[9.0, 13.0, 36.0, 105.0]"
002773,missed,bottle,,0.0,"[74.0, 49.0, 97.0, 120.0]"
002773,missed,bottle,,0.0,"[38.0, 122.0, 65.0, 206.0]"
002773,missed,bottle,,0.0,"[60.0, 127.0, 86.0, 205.0]"
002773,missed,bottle,,0.0,"[114.0, 135.0, 135.0, 202.0]"
002773,missed,bottle,,0.0,"[16.0, 231.0, 43.0, 317.0]"
002773,missed,bottle,,0.0,"[85.0, 223.0, 107.0, 298.0]"
002773,missed,bottle,,0.0,"[100.0, 219.0, 115.0, 256.0]"
002773,missed,bottle,,0.0,"[67.0, 316.0, 93.0, 375.0]"
002777,false_positive,sofa,0.881217,0.0,"[320.148438, 232.062393, 494.11203, 363.683075]"
002777,false_positive,pottedplant,0.809461,0.0,"[351.74585, 123.223236, 445.662781, 200.361633]"
002777,missed,chair,,0.0,"[269.0, 193.0, 318.0, 273.0]"
002777,missed,chair,,0.0,"[320.0, 215.0, 500.0, 375.0]"
002777,missed,chair,,0.0,"[142.0, 219.0, 214.0, 301.0]"
002780,false_positive,horse,0.535308,0.0,"[0.0, 148.752045, 131.427628, 277.493073]"
002781,localization,person,0.861331,0.295947,"[221.455505, 99.678391, 297.294922, 325.751556]"
002781,localization,person,0.572925,0.416848,"[302.876129, 86.780533, 357.881683, 154.269485]"
002781,localization,person,0.507491,0.449797,"[300.904785, 96.04538, 367.997925, 285.98468]"
002781,missed,person,,0.0,"[343.0, 126.0, 450.0, 360.0]"
002781,missed,person,,0.0,"[304.0, 91.0, 379.0, 196.0]"
002781,missed,person,,0.0,"[236.0, 145.0, 316.0, 236.0]"
002781,missed,person,,0.0,"[140.0, 89.0, 189.0, 173.0]"
002787,false_positive,sofa,0.703075,0.0,"[47.596443, 30.138498, 486.365601, 375.0]"
002787,missed,cat,,0.0,"[92.0, 60.0, 258.0, 284.0]"
002787,missed,chair,,0.0,"[1.0, 9.0, 500.0, 375.0]"
002788,localization,diningtable,0.93823,0.35925,"[0.0, 116.181404, 331.470398, 334.0]"
002788,missed,diningtable,,0.0,"[51.0, 141.0, 249.0, 272.0]"
002788,missed,diningtable,,0.0,"[4.0, 113.0, 129.0, 176.0]"
002788,missed,person,,0.0,"[234.0, 69.0, 336.0, 334.0]"
002788,missed,person,,0.0,"[248.0, 69.0, 273.0, 112.0]"
002788,missed,chair,,0.0,"[132.0, 193.0, 215.0, 300.0]"
002788,missed,chair,,0.0,"[29.0, 182.0, 135.0, 298.0]"
002788,missed,chair,,0.0,"[7.0, 162.0, 95.0, 269.0]"
002788,missed,chair,,0.0,"[1.0, 134.0, 57.0, 194.0]"
002789,missed,person,,0.0,"[375.0, 127.0, 427.0, 222.0]"
002789,missed,car,,0.0,"[458.0, 173.0, 485.0, 184.0]"
002790,missed,car,,0.0,"[56.0, 255.0, 136.0, 317.0]"
002793,false_positive,train,0.946396,0.0,"[1.047931, 83.043358, 500.0, 268.508484]"
002793,missed,car,,0.0,"[0.0, 254.0, 145.0, 294.0]"
002793,missed,motorbike,,0.0,"[330.0, 93.0, 470.0, 173.0]"
002797,missed,motorbike,,0.0,"[380.0, 191.0, 422.0, 257.0]"
002797,missed,person,,0.0,"[382.0, 169.0, 420.0, 243.0]"
002799,false_positive,pottedplant,0.697975,0.0,"[182.274673, 28.153841, 348.238251, 231.408646]"
002802,false_positive,cow,0.697287,0.0,"[40.698696, 58.535168, 364.817047, 355.703857]"
002802,missed,sheep,,0.0,"[37.0, 78.0, 375.0, 225.0]"
002802,missed,sheep,,0.0,"[56.0, 130.0, 374.0, 337.0]"
002808,false_positive,person,0.833585,0.0,"[84.657372, 53.345947, 273.957672, 417.291382]"
002808,false_positive,bicycle,0.765624,0.0,"[96.866051, 172.152634, 265.294861, 474.300568]"
002808,missed,motorbike,,0.0,"[69.0, 66.0, 294.0, 499.0]"
002808,missed,car,,0.0,"[1.0, 131.0, 75.0, 217.0]"
002809,false_positive,chair,0.573343,0.0,"[5.323564, 221.353806, 97.562347, 308.106659]"
002813,localization,chair,0.513304,0.228305,"[217.613815, 154.405334, 405.789215, 294.531097]"
002813,missed,chair,,0.0,"[265.0, 160.0, 335.0, 246.0]"
002818,false_positive,cow,0.963551,0.0,"[233.934998, 204.321838, 385.753998, 276.384125]"
002818,localization,cow,0.826805,0.396586,"[122.425507, 209.725327, 184.615433, 271.293243]"
002818,localization,cow,0.747956,0.28767,"[407.536102, 204.418182, 483.591644, 260.669403]"
002818,missed,cow,,0.0,"[389.0, 208.0, 437.0, 259.0]"
002818,missed,cow,,0.0,"[2.0, 214.0, 41.0, 258.0]"
002818,missed,cow,,0.0,"[2.0, 205.0, 53.0, 247.0]"
002818,missed,cow,,0.0,"[78.0, 215.0, 121.0, 271.0]"
002818,missed,cow,,0.0,"[124.0, 210.0, 154.0, 256.0]"
002818,missed,cow,,0.0,"[152.0, 220.0, 182.0, 273.0]"
002821,missed,person,,0.0,"[227.0, 126.0, 247.0, 199.0]"
002822,localization,aeroplane,0.801337,0.485465,"[177.671616, 98.308334, 223.485718, 134.244568]"
002822,missed,aeroplane,,0.0,"[188.0, 102.0, 225.0, 125.0]"
002830,missed,motorbike,,0.0,"[189.0, 0.0, 287.0, 70.0]"
002830,missed,motorbike,,0.0,"[0.0, 9.0, 60.0, 88.0]"
002832,false_positive,person,0.575939,0.0,"[12.456787, 96.306763, 59.347839, 249.235565]"
002832,missed,person,,0.0,"[149.0, 124.0, 166.0, 180.0]"
002832,missed,person,,0.0,"[134.0, 120.0, 153.0, 186.0]"
002832,missed,person,,0.0,"[111.0, 114.0, 143.0, 195.0]"
002832,missed,person,,0.0,"[90.0, 128.0, 108.0, 178.0]"
002832,missed,train,,0.0,"[165.0, 75.0, 314.0, 208.0]"
002837,false_positive,sheep,0.562855,0.0,"[188.297211, 110.130249, 344.33432, 294.683105]"
002837,false_positive,cow,0.501225,0.0,"[181.761185, 104.75119, 350.327728, 307.184113]"
002837,missed,horse,,0.0,"[169.0, 118.0, 351.0, 307.0]"
002839,false_positive,pottedplant,0.70346,0.0,"[378.586456, 21.434467, 481.445892, 264.031189]"
002843,missed,aeroplane,,0.0,"[271.0, 102.0, 352.0, 131.0]"
002843,missed,aeroplane,,0.0,"[1.0, 102.0, 500.0, 374.0]"
002846,missed,chair,,0.0,"[47.0, 152.0, 112.0, 259.0]"
002850,missed,tvmonitor,,0.0,"[326.0, 85.0, 481.0, 219.0]"
002850,missed,chair,,0.0,"[127.0, 225.0, 309.0, 374.0]"
002852,localization,dog,0.501132,0.374422,"[306.126343, 145.89679, 465.557892, 235.426575]"
002852,missed,dog,,0.0,"[67.0, 146.0, 458.0, 237.0]"
002856,missed,person,,0.0,"[270.0, 0.0, 421.0, 81.0]"
002856,missed,person,,0.0,"[35.0, 0.0, 179.0, 107.0]"
002856,missed,person,,0.0,"[421.0, 0.0, 500.0, 162.0]"
002857,false_positive,person,0.565759,0.0,"[8.603642, 95.971657, 201.60112, 495.401825]"
002862,localization,chair,0.984694,0.481778,"[184.193527, 222.562622, 260.034088, 323.307617]"
002862,missed,diningtable,,0.0,"[97.0, 200.0, 269.0, 325.0]"
002862,missed,chair,,0.0,"[209.0, 218.0, 271.0, 306.0]"
002862,missed,chair,,0.0,"[85.0, 201.0, 124.0, 252.0]"
002863,localization,person,0.904367,0.37414,"[423.297791, 63.949184, 500.0, 325.522827]"
002863,missed,person,,0.0,"[357.0, 0.0, 500.0, 375.0]"
002863,missed,person,,0.0,"[175.0, 39.0, 210.0, 75.0]"
002863,missed,person,,0.0,"[96.0, 51.0, 120.0, 104.0]"
002863,missed,person,,0.0,"[127.0, 53.0, 140.0, 103.0]"
002863,missed,person,,0.0,"[140.0, 53.0, 153.0, 88.0]"
002865,missed,bus,,0.0,"[403.0, 214.0, 500.0, 257.0]"
002871,false_positive,train,0.942129,0.0,"[7.932442, 106.001923, 311.450012, 284.815094]"
002872,ignored,person,0.984762,0.883494,"[0.0, 109.578674, 201.737198, 372.06781]"
002874,ignored,sofa,0.754543,0.949846,"[19.422522, 73.08506, 500.0, 375.0]"
002874,missed,person,,0.0,"[64.0, 42.0, 353.0, 375.0]"
002878,localization,person,0.991201,0.483633,"[144.69664, 53.017956, 454.845215, 375.0]"
002878,missed,person,,0.0,"[120.0, 45.0, 246.0, 244.0]"
002882,missed,sheep,,0.0,"[387.0, 277.0, 418.0, 300.0]"
002882,missed,sheep,,0.0,"[176.0, 262.0, 193.0, 282.0]"
002885,false_positive,diningtable,0.721952,0.0,"[0.0, 204.098755, 315.872345, 375.0]"
002885,false_positive,person,0.625397,0.0,"[274.241241, 28.242481, 495.963318, 285.336151]"
002885,missed,chair,,0.0,"[121.0, 203.0, 323.0, 375.0]"
002887,false_positive,chair,0.80384,0.0,"[372.241852, 275.631683, 500.0, 375.0]"
002887,ignored,sofa,0.576666,0.786022,"[364.717438, 291.048431, 500.0, 375.0]"
002887,missed,pottedplant,,0.0,"[339.0, 254.0, 377.0, 274.0]"
002892,localization,bird,0.799972,0.42449,"[125.013519, 167.691727, 256.277802, 272.949524]"
002892,missed,bird,,0.0,"[161.0, 187.0, 246.0, 256.0]"
002895,localization,person,0.958102,0.473006,"[394.068268, 188.257355, 440.175507, 331.578613]"
002895,missed,person,,0.0,"[387.0, 193.0, 419.0, 339.0]"
002895,missed,person,,0.0,"[414.0, 191.0, 447.0, 338.0]"
002897,false_positive,person,0.574651,0.0,"[123.442062, 228.156723, 142.03833, 262.073486]"
002897,false_positive,person,0.544599,0.0,"[44.26244, 226.075363, 84.553253, 277.146606]"
002897,false_positive,person,0.521429,0.0,"[90.734528, 231.905243, 113.83757, 274.419922]"
002897,missed,person,,0.0,"[447.0, 243.0, 464.0, 282.0]"
002897,missed,person,,0.0,"[264.0, 237.0, 280.0, 280.0]"
002897,missed,person,,0.0,"[209.0, 235.0, 227.0, 279.0]"
002897,missed,person,,0.0,"[146.0, 234.0, 162.0, 276.0]"
002902,false_positive,tvmonitor,0.977574,0.0,"[2.763887, 203.866104, 102.99057, 329.499298]"
002903,false_positive,sheep,0.637922,0.0,"[0.0, 20.464319, 458.681152, 376.0]"
002904,missed,bottle,,0.0,"[269.0, 224.0, 324.0, 372.0]"
002904,missed,bottle,,0.0,"[357.0, 229.0, 415.0, 375.0]"
002905,missed,tvmonitor,,0.0,"[213.0, 281.0, 326.0, 380.0]"
002911,localization,person,0.534605,0.128947,"[251.853012, 150.115524, 364.436096, 333.0]"
002911,missed,person,,0.0,"[155.0, 99.0, 298.0, 257.0]"
002911,missed,person,,0.0,"[63.0, 227.0, 125.0, 333.0]"
002918,ignored,person,0.830711,0.727216,"[381.462463, 225.469635, 433.27713, 328.036987]"
002918,ignored,person,0.765788,0.561122,"[381.872284, 205.905197, 473.414612, 331.0]"
